Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
BOTANICAL GREEN TEA DUAL CONCEALER 01 LIGHT BEIGE,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,86993,225000,100,VAT10,inclusive,,,,NL8060,,,,,
PROVENCE AIR SKIN FIT FOUNDATION C02 GINGER BEIGE SPF30PA++ ,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0391,,,,,
PROVENCE INTENSIVE AMPOULE BB CREAM 01 LIGHT BEIGE SPF30 PA++ ,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0286,,,,,
PROVENCE AIR SKIN FIT OIL CONTROL CUSHION 01 LIGHT BEIGE SPF50+ PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0365,,,,,
PROVENCE INTENSIVE AMPOULE FOUNDATION 01 LIGHT BEIGE SPF30 PA++ ,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0386,,,,,
PROVENCE INTENSIVE AMPOULE CUSHION 02 NATURAL BEIGE SPF50+PA+++(REFILL),8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,110936,288000,100,VAT10,inclusive,,,,NK0455,,,,,
PROVENCE INTENSIVE AMPOULE CUSHION 01 LIGHT BEIGE SPF50+PA+++(REFILL),8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,110936,288000,100,VAT10,inclusive,,,,NK0454,,,,,
SNAIL SOLUTION AMPOULE(RR),8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,239431,620000,100,VAT10,inclusive,,,,NK0292,,,,,
HERB BLENDING EMULSION,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,182766,475000,100,VAT10,inclusive,,,,NK0527,,,,,
NATURAL OLIVE 1 MIN DRY SHAMPOO,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0077,,,,,
LOVE ME BUBBLE BODY LOTION-COTTON BABY,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0518,,,,,
FRESH DEODRANT STICK - COTTON ,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0170,,,,,
HIMALAYA SALT CLEANSING BALM_PINK SALT,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0471,,,,,
HAWAIIAN DEEP SEA LIP&EYE REMOVER,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,63050,165000,100,VAT10,inclusive,,,,NK0307,,,,,
BOTANICAL STICK CONCEALER 01 NUDE,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,38309,100000,100,VAT10,inclusive,,,,NL8750,,,,,
COLLAGEN DREAM VITAMIN C CAPSULE FOAM CLEANSER,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NL8623,,,,,
BY FLOWER TRIPLE MOUSSE TINT 07 MILKY PINK MOUSSE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NJ0884,,,,,
PURE SHINE COLORING LIP PENCIL 08 NEON ORANGE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0060,,,,,
PURE SHINE COLORING LIP PENCIL 09 LADY PEACH,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0061,,,,,
SKIN SMOOTHING BODY PEELING MIST-COTTON,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,71031,185000,100,VAT10,inclusive,,,,NL8445,,,,,
PURE SHINE COLORING LIP PENCIL 11 RED BEAM,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0063,,,,,
NATURE ORIGIN AQUA MARBLE FOUNDATION 02 NATURAL BEIGE SPF50+PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0669,,,,,
INTENSIVE INK LIP LACQUER 02 PEACH MEMORY,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0707,,,,,
INTENSIVE INK LIP LACQUER 03 FANTASY CORAL,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0708,,,,,
INTENSIVE INK LIP LACQUER 04 CLASSIC RED,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0709,,,,,
INTENSIVE INK LIP LACQUER 05 BURGUNDY RED,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0710,,,,,
GINSENG ROYAL SILK PRIMER,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,239431,620000,100,VAT10,inclusive,,,,NK0276,,,,,
BOTANICAL GREEN TEA PORE PACT ,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NL8223,,,,,
GINSENG ROYAL SILK WRINKLE UP SPOT,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,399052,1032000,100,VAT10,inclusive,,,,NK0141,,,,,
SNAIL SOLUTION BB CREAM SPF30 PA++ 01,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,199526,518000,100,VAT10,inclusive,,,,NL8332,,,,,
PROVENCE INTENSIVE AMPOULE FOUNDATION 02 NATURAL BEIGE SPF30 PA++,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0387,,,,,
SNAIL SOLUTION CREAM(C)(R),8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,526748,1362000,100,VAT10,inclusive,,,,NK0637,,,,,
PROVENCE INTENSIVE AMPOULE CUSHION 01 LIGHT BEIGE SPF50+ PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,190747,495000,100,VAT10,inclusive,,,,NK0395,,,,,
GLITTER LINER 03 COCKTAIL PINK,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0197,,,,,
HAIR&NATURE HAIR COLOR CREAM 3N DARK BROWN,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0795,,,,,
PURE SHINE NATURAL CUSHION 01 LIGHT BEIGE SPF50+ PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0507,,,,,
NATURE ORIGIN C.C. CREAM SPF30 PA++ COLOR CHANGE,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,111734,290000,100,VAT10,inclusive,,,,NK0106,,,,,
HAIR&NATURE HAIR COLOR CREAM 7C CHOCO BROWN,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,47886,125000,100,VAT10,inclusive,,,,NK0797,,,,,
BOTANICAL GREEN TEA PORE PRIMER,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NJ0894,,,,,
MULTIPLE DUAL CONTOUR STICK 04 SHINE PINK,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0813,,,,,
MULTIPLE DUAL CONTOUR STICK 03 SHINE CORAL,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0812,,,,,
MULTIPLE DUAL CONTOUR STICK 01 WARM VANILLA,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0773,,,,,
MULTIPLE DUAL CONTOUR STICK 02 COOL VANILLA,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0774,,,,,
PROVENCE AIR SKIN FIT FOUNDATION C01 PINK BEIGE SPF30PA++ ,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,102955,268000,100,VAT10,inclusive,,,,NK0390,,,,,
NATURE ORIGIN AQUA MARBLE FOUNDATION 01 LIGHT BEIGE SPF50+PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,150841,390000,100,VAT10,inclusive,,,,NK0668,,,,,
ARGAN ESSENTIAL OIL HAIR MIST,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8349,,,,,
PURE SHINE JELLY FIT TINT 02 NEON CORAL,8.80617E+11,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0147,,,,,
PURE SHINE JELLY FIT TINT 04 CHACHA ORANGE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0149,,,,,
PURE SHINE JELLY FIT TINT 05 POSY PINK,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0150,,,,,
BY FLOWER TRIPLE MOUSSE TINT 06 FUCHSIA PINK MOUSSE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NJ0883,,,,,
BOTANICAL STICK CONCEALER 02 NATURAL,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,38309,100000,100,VAT10,inclusive,,,,NL8751,,,,,
PURE SHINE LIPSTICK 11 BLOODY BURGUNDY,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0537,,,,,
PURE SHINE LIPSTICK 12 ORCHID BLOSSOM,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0538,,,,,
PROVENCE AIR SKIN FIT OIL CONTROL CUSHION 02 NATURAL BEIGE SPF50+ PA+++,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0364,,,,,
HERB BLENDING TONER,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,182766,475000,100,VAT10,inclusive,,,,NK0526,,,,,
INTENSIVE INK LIP LACQUER 01 DRY ROSE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0706,,,,,
HERB BLENDING ESSENCE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,198728,515000,100,VAT10,inclusive,,,,NK0528,,,,,
LOVE ME BUBBLE BATH & SHOWER GEL-COTTON BABY,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,118917,308000,100,VAT10,inclusive,,,,NK0517,,,,,
PURE SHINE LIPSTICK 01 SHY BEIGE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0177,,,,,
PURE SHINE LIPSTICK 02 CREAM ROSE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0178,,,,,
PURE SHINE LIPSTICK 03 JULIET ROSE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0179,,,,,
PURE SHINE LIPSTICK 04 PINK CHOUX CREAM,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0180,,,,,
PURE SHINE LIPSTICK 05 MILKY PINK,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0181,,,,,
PURE SHINE LIPSTICK 06 CANDY POP PINK,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0184,,,,,
PURE SHINE LIPSTICK 07 CORAL GELATO,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0185,,,,,
PURE SHINE LIPSTICK 08 ORANGE BONGBONG,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0186,,,,,
PURE SHINE LIPSTICK 09 SCARLET RED,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0187,,,,,
PURE SHINE LIPSTICK 10 CHERRY RED,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NK0188,,,,,
PURE SHINE VIVID WATER TINT 01 CHERRY WINE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NJ0935,,,,,
PURE SHINE VIVID WATER TINT 02 APPLE JUICE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NJ0936,,,,,
PURE SHINE VIVID WATER TINT 03 GRAPEFRUIT ADE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,52675,138000,100,VAT10,inclusive,,,,NJ0937,,,,,
PURE SHINE COLORING EYE PENCIL 06 MOCHA PEARL BLENDED,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0058,,,,,
BY FLOWER HARD EYELINER 01 BLACK,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NM7695,,,,,
PURE SHINE MASCARA 01 VOLUME,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0215,,,,,
PURE SHINE MASCARA 02 CURLING,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0216,,,,,
PURE SHINE COLORING EYE PENCIL 05 BRONZE QUEEN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0057,,,,,
PURE SHINE COLORING LIP PENCIL 12 ROSE FANTASY,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0064,,,,,
PURE SHINE COLORING EYE PENCIL 01 PURE PEARL,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0053,,,,,
PURE SHINE COLORING EYE PENCIL 02 MOON LOVER,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0054,,,,,
BOTANICAL CAKE EYEBROW 02 MOCHA BROWN/BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0199,,,,,
CITY CARE MARINE WATER CREAM,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,134879,350000,100,VAT10,inclusive,,,,NJ0847,,,,,
PURE SHINE COLORING EYE PENCIL 04 CORAL SHOWER,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0056,,,,,
SMUDGE PROOF EYELINER 02 DEEP BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0214,,,,,
CALIFORNIA ALOE SUN LIQUID SPF50+PA++++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,175583,455000,100,VAT10,inclusive,,,,NJ0954,,,,,
CALIFORNIA ALOE AQUA SUN GEL SPF50+PA++++,8.80617E+12,code128,Nature Republic,Sun Care,pcs,pcs,pcs,143659,372000,100,VAT10,inclusive,,,,NJ0953,,,,,
BY FLOWER AUTO LIPLINER 01 WINE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9109,,,,,
WILD MASCARA 03 VOLUME BROWN (PF),8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL9038,,,,,
MICRO SLIM BROW PENCIL 04 DARK BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0257,,,,,
PURE SHINE LIP ESSENCE SPF15,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NK0626,,,,,
BY FLOWER AUTO LIPLINER 03 CORAL,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9111,,,,,
WILD MASCARA 01 VOLUME (PF),8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL9036,,,,,
MICRO SLIM BROW PENCIL 03 SOFT BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NK0256,,,,,
SMUDGE PROOF EYELINER 01 DEEP BLACK,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0213,,,,,
WILD MASCARA 02 CURLING (PF),8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL9037,,,,,
SWEET JELLY GLOSS 06 CHUING BERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,26337,70000,100,VAT10,inclusive,,,,NK0104,,,,,
SWEET JELLY GLOSS 01 CITRUS LEMON,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,26337,70000,100,VAT10,inclusive,,,,NL8775,,,,,
BATH & NATURE APPLE MANGO BODY WASH,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NL8787,,,,,
PURE SHINE MELTING TINT 04 NIGHT ROSE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0679,,,,,
SWEET JELLY GLOSS 05 CANDY WATERMELON,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,26337,70000,100,VAT10,inclusive,,,,NL8779,,,,,
NATURAL OLIVE HYDRO TREATMENT (RRRR),8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0756,,,,,
COTTON ARMPIT KIT,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0619,,,,,
SOOTHING & MOISTURE CACTUS 92% SOOTHING GEL,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0822,,,,,
REAL SUPER GRAIN FOAM CLEANSER SPECIAL SET,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NJ0863,,,,,
NATURAL OLIVE HYDRO SHAMPOO,8.80617E+12,code128,Nature Republic,Hair Care,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0757,,,,,
REAL GEL TINT 03 ORANGE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NL8292,,,,,
BY FLOWER WOOD EYEBROW 01 DEEP GRAY,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL9106,,,,,
REAL GEL TINT 01 RED,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NL8290,,,,,
BY FLOWER WOOD EYEBROW 02 DEEP BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL9107,,,,,
PURE SHINE JELLY FIT TINT 01 THE HOT PINK,8.80617E+11,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0146,,,,,
REAL GEL TINT 02 PINK,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,35117,92000,100,VAT10,inclusive,,,,NL8291,,,,,
REAL SQUEEZE ALOE VERA AIR MIST,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,95772,248000,100,VAT10,inclusive,,,,NK0190,,,,,
BYFLOWER JEJU JJAMBALM 02 KIWI HONEY BALM,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,39107,102000,100,VAT10,inclusive,,,,NL8051,,,,,
BY FLOWER JEJU FLOWER BALM 01 ROSE BLOSSOM,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,39107,102000,100,VAT10,inclusive,,,,NL8037,,,,,
BY FLOWER WOOD EYEBROW 03 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,23943,62000,100,VAT10,inclusive,,,,NL9108,,,,,
BOTANICAL EYEBROW COATING CARA 04 WINE BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,51877,135000,100,VAT10,inclusive,,,,NL8015,,,,,
MULTIPLE 3D ALL IN ONE BROW 03 ASH MOCHA,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0772,,,,,
PURE SHINE JELLY FIT TINT 03 PLUMPING BERRY,8.80617E+11,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0148,,,,,
BY FLOWER AUTO EYEBROW 02 DARK BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9104,,,,,
MULTIPLE 3D ALL IN ONE BROW 01 PEANUT LATTE,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0770,,,,,
PURE SHINE POWDER PACT 21 NUDE BEIGE,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0354,,,,,
MULTIPLE 3D ALL IN ONE BROW 02 CHOCO BROWNIE,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0771,,,,,
BY FLOWER AUTO EYEBROW 03 BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9105,,,,,
BY FLOWER AUTO EYEBROW 01 DARK GRAY,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9103,,,,,
BY FLOWER AUTO EYELINER 01 BLACK,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NK0635,,,,,
PURE SHINE COLORING LIP PENCIL 10 RASPBERRY,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0062,,,,,
BY FLOWER AUTO EYELINER 02 DARK BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NK0636,,,,,
PURE SHINE COVER CONCEALER 01 LIGHT BEIGE,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,43896,115000,100,VAT10,inclusive,,,,NL9207,,,,,
PURE SHINE POWDER PACT 23 NATURAL BEIGE,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,47088,122000,100,VAT10,inclusive,,,,NK0355,,,,,
BY FLOWER AUTO LIPLINER 02 ROSE,8.80617E+12,code128,Nature Republic,Lip Makeup,pcs,pcs,pcs,27934,75000,100,VAT10,inclusive,,,,NL9110,,,,,
CELL BOOSTING BB CREAM SPF30 PA++ 07 SAND BEIGE,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,190747,495000,100,VAT10,inclusive,,,,NL8331,,,,,
BY FLOWER BLUSHER 03 GRAPEFRUIT COTTON CANDY,8.80617E+12,code128,Nature Republic,Facial Makeup,pcs,pcs,pcs,55867,145000,100,VAT10,inclusive,,,,NL8404,,,,,
BOTANICAL ALL DAY TINT EYEBROW 01 DARK BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,70233,182000,100,VAT10,inclusive,,,,NL8133,,,,,
REAL NATURE ROSE FOAM CLEANSER(R),8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NL8603,,,,,
BOTANICAL CAKE EYEBROW 01 KHAKI GRAY/DARK BROWN,8.80617E+12,code128,Nature Republic,Eye Makeup,pcs,pcs,pcs,61454,160000,100,VAT10,inclusive,,,,NK0198,,,,,
BATH & NATURE GRAPEFRUIT BODY WASH,8.80617E+12,code128,Nature Republic,Body Care,pcs,pcs,pcs,79810,208000,100,VAT10,inclusive,,,,NL8789,,,,,
SNAIL SOLUTION EYE CREAM©,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,263374,682000,100,VAT10,inclusive,,,,NK0291,,,,,
SUPER AQUA MAX WATERY EMULSION (RRR),8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,110936,288000,100,VAT10,inclusive,,,,NK0288,,,,,
REAL NATURE GREEN TEA CLEANSING CREAM,8.80617E+12,code128,Nature Republic,Cleansing,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NK0281,,,,,
BAMBOO CHARCOAL NOSE & T-ZONE PACK,8.80617E+12,code128,Nature Republic,Pack,pcs,pcs,pcs,79012,205000,100,VAT10,inclusive,,,,NM7859,,,,,
REAL NATURE CRANBERRY PEELING GEL ,8.80617E+12,code128,Nature Republic,Peeling,pcs,pcs,pcs,55069,145000,100,VAT10,inclusive,,,,NL8021,,,,,
REAL NATURE LOTUS AMPOULE,8.80617E+12,code128,Nature Republic,Skin Care,pcs,pcs,pcs,99763,258000,100,VAT10,inclusive,,,,NL8706,,,,,
