Product Code, Unit Cost , Quantity,Product Variant, Expiry
8806173439133,78861.22664,24,,12/31/2019
8806173439140,78861.22664,24,,12/31/2019
8806173439157,78861.22664,24,,12/31/2019
8806173434626,86827.00711,16,,12/31/2019
8806173437382,55760.46328,13,,12/31/2019
8806173436002,126655.9095,10,,12/31/2019
8806173433995,55760.46328,13,,12/31/2019
8806173434015,55760.46328,13,,12/31/2019
8806173435241,102758.568,16,,12/31/2019
8806173440689,54963.88523,16,,12/31/2019
8806173434817,95589.36563,15,,12/31/2019
8806173434879,95589.36563,16,,12/31/2019
8806173434909,95589.36563,15,,12/31/2019
8806173433438,55760.46328,16,,12/31/2019
8806173417018,7576.342313,80,,12/31/2019
8806173419685,61336.50961,15,,12/31/2019
8806173419715,61336.50961,18,,12/31/2019
8806173422838,61336.50961,17,,12/31/2019
8806173425211,23897.34141,64,,12/31/2019
8806173423323,55760.46328,24,,12/31/2019
8806173423361,55760.46328,24,,12/31/2019
8806173423378,55760.46328,24,,12/31/2019
8806173422043,54963.88523,22,,12/31/2019
8806173418947,47794.68281,24,,12/31/2019
8806173418954,47794.68281,24,,12/31/2019
8806173424887,3982.890234,200,,12/31/2019
8806173427314,95589.36563,18,,12/31/2019
8806173416332,46998.10477,17,,12/31/2019
8806173420841,63726.24375,24,,12/31/2019
8806173420865,63726.24375,24,,12/31/2019
8806173420872,63726.24375,24,,12/31/2019
8806173420896,63726.24375,24,,12/31/2019
8806173416219,70098.86813,24,,12/31/2019
8806173420810,67709.13398,24,,12/31/2019
8806173424627,19914.45117,24,,12/31/2019
8806173425150,19914.45117,24,,12/31/2019
8806173425174,31863.12188,24,,12/31/2019
8806173425181,31863.12188,24,,12/31/2019
8806173430642,39828.90234,8,,12/31/2019
8806173430673,181827.5977,6,,12/31/2019
8806173430734,19914.45117,8,,12/31/2019
8806173430741,15931.56094,8,,12/31/2019
8806173430826,23897.34141,8,,12/31/2019
8806173432288,23897.34141,8,,12/31/2019
8806173432301,15931.56094,8,,12/31/2019
8806173432318,15931.56094,8,,12/31/2019
8806173432332,31863.12188,8,,12/31/2019
8806173432370,43769.46234,8,,12/31/2019
8806173432752,11948.6707,8,,12/31/2019
8806173432783,15931.56094,8,,12/31/2019
8806173428656,19914.45117,8,,12/31/2019
8806173433902,19914.45117,8,,12/31/2019
8806173433681,11948.6707,8,,12/31/2019
8806173433803,14338.40484,8,,12/31/2019
8806173434091,14338.40484,8,,12/31/2019
8806173433919,7965.780469,3,,12/31/2019
8806173433698,15931.56094,8,,12/31/2019
8806173433896,7965.780469,8,,12/31/2019
8806173433452,61336.50961,24,,12/31/2019
8806173433476,61336.50961,16,,12/31/2019
8806173434145,53336.09531,13,,12/31/2019
8806173432615,95589.36563,18,,12/31/2019
8806173437375,71692.02422,15,,12/31/2019
8806173437061,79657.80469,16,,12/31/2019
8806173433445,61336.50961,24,,12/31/2019
8806173441624,119486.707,16,,12/31/2019
8806173441648,119486.707,16,,12/31/2019
8806173441655,119486.707,16,,12/31/2019
8806173441662,119486.707,16,,12/31/2019
8806173441686,119486.707,13,,12/31/2019
8806173441693,119486.707,13,,12/31/2019
8806173436507,62929.6657,16,,12/31/2019
8806173436590,118690.129,16,,12/31/2019
8806173436613,118690.129,16,,12/31/2019
8806173434008,55760.46328,13,,12/31/2019
8806173434022,55760.46328,13,,12/31/2019
8806173438198,46998.10477,13,,12/31/2019
8806173441990,39032.3243,56,,12/31/2019
8806173434831,95589.36563,15,,12/31/2019
8806173434848,95589.36563,16,,12/31/2019
8806173434855,95589.36563,13,,12/31/2019
8806173434862,95589.36563,16,,12/31/2019
8806173436026,262870.7555,16,,12/31/2019
8806173435074,95589.36563,16,,12/31/2019
8806173419722,61336.50961,15,,12/31/2019
8806173420193,134621.6899,24,,12/31/2019
8806173416370,44954.70891,24,,12/31/2019
8806173416400,60193.59328,24,,12/31/2019
8806173423330,55760.46328,24,,12/31/2019
8806173423347,55760.46328,24,,12/31/2019
8806173422050,54963.88523,22,,12/31/2019
8806173420322,55760.46328,17,,12/31/2019
8806173416363,46998.10477,24,,12/31/2019
8806173439652,61336.50961,56,,12/31/2019
8806173425815,23897.34141,80,,12/31/2019
8806173425143,23897.34141,24,,12/31/2019
8806173428397,15931.56094,8,,12/31/2019
8806173428427,71692.02422,4,,12/31/2019
8806173428434,87277.24688,5,,12/31/2019
8806173430659,35846.01211,8,,12/31/2019
8806173430680,71692.02422,12,,12/31/2019
8806173432769,14338.40484,8,,12/31/2019
8806173434039,23897.34141,8,,12/31/2019
8806173434046,39828.90234,8,,12/31/2019
8806173433841,23897.34141,8,,12/31/2019
8806173433711,23897.34141,8,,12/31/2019
8806173434084,19914.45117,7,,12/31/2019
8806173435166,35846.01211,8,,12/31/2019
8806173433834,78861.22664,8,,12/31/2019
8806173433858,11948.6707,8,,12/31/2019
